Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee,beamwidth_deg
6998,WMME-FM     ,44.3353333333333,-69.6830833333333,92.3,0.01,152.0,ME ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
7014,K222AE,44.415,-94.9269444444444,92.3,0.01,0.0,MN ,"MINN-IOWA CHRISTIAN BROADCASTING, INC.                                      ",360.0
7033,WQSL        ,34.5195833333333,-77.4474444444444,92.3,0.01,221.0,NC ,"DICK BROADCASTING COMPANY, INC. OF TENNESSEE                                ",120.0
7050,KSVL        ,38.6848888888889,-119.185416666667,92.3,0.01,624.0,NV ,"EVANS BROADCAST COMPANY, INC.                                               ",120.0
7080,W222CV,34.9093055555556,-81.0023055555556,92.3,0.01,0.0,SC ,"BIBLE BROADCASTING NETWORK, INC.                                            ",360.0
7098,K222CX,30.0771666666667,-95.4146666666667,92.3,0.01,0.0,TX ,"RELEVANT RADIO, INC.                                                        ",360.0
7107,KKXI-LP     ,33.03975,-94.8518055555555,92.3,0.01,31.0,TX ,"ALPHA BROADCASTING NETWORK, INC.                                            ",120.0
7123,WRLS-FM     ,46.0205,-91.5115555555556,92.3,0.01,98.0,WI ,"VACATIONLAND BROADCASTING, INC.                                             ",120.0
7157,K223BF,37.6368611111111,-119.017333333333,92.5,0.01,441.1,CA ,TOM AND PENNY JOHNSON                                                       ,120.0
7162,KBEB        ,38.7071111111111,-121.476888888889,92.5,0.01,137.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
7166,KKSE-FM     ,39.9133333333333,-105.293055555556,92.5,0.01,431.0,CO ,"KSE RADIO VENTURES, LLC                                                     ",120.0
7201,K223CK,42.8626944444444,-112.518305555556,92.5,0.01,0.0,ID ,IDAHO WIRELESS CORPORATION                                                  ,360.0
7241,WZUU        ,42.2553055555556,-85.6827777777778,92.5,0.01,111.0,MI ,"MIDWEST COMMUNICATIONS, INC.                                                ",120.0
7270,K223CY,42.1061666666667,-102.888611111111,92.5,0.01,0.0,NE ,"EAGLE COMMUNICATIONS, INC.                                                  ",360.0
7271,KIVE-LP     ,40.8716666666667,-98.0028333333333,92.5,0.01,0.0,NE ,DAWN ADVENTIST BROADCASTING                                                 ,360.0
7272,K223CQ,41.15388888888889,-100.773333333333,92.5,0.01,0.0,NE ,"ARMADA MEDIA - MCCOOK, INC.                                                 ",360.0
7275,K223BH,33.4162222222222,-104.566916666667,92.5,0.01,0.0,NM ,"MAJESTIC BROADCASTING, LLC                                                  ",360.0
7279,K223AM,41.1971388888889,-114.944194444444,92.5,0.01,391.2,NV ,CSN INTERNATIONAL                                                           ,120.0
7292,WVKS        ,41.5319722222222,-83.5935277777778,92.5,0.01,146.0,OH ,"IHM LICENSES, LLC                                                           ",120.0
7293,KPRV-FM     ,34.8984166666667,-94.5752222222222,92.5,0.01,195.0,OK ,DAVID BILLY                                                                 ,120.0
7296,K223CG,36.0431388888889,-95.9533055555556,92.5,0.01,0.0,OK ,"COMMUNITY BROADCASTING, INC.                                                ",360.0
7299,K223AO,43.9570555555556,-124.075111111111,92.5,0.01,0.0,OR ,"LOAM MEDIA, INC.                                                            ",360.0
7310,W223CS,40.3972777777778,-79.9614444444445,92.5,0.01,0.0,PA ,SALEM COMMUNICATIONS HOLDING CORPORATION                                    ,360.0
7326,W223CY,35.4509166666667,-86.7825,92.5,0.01,0.0,TN ,"WJJM, INC.                                                                  ",360.0
7336,KCOL-FM     ,30.0621666666667,-93.9807222222222,92.5,0.01,131.0,TX ,"IHM LICENSES, LLC                                                           ",120.0
7345,KKHA        ,28.8738611111111,-96.1396944444444,92.5,0.01,100.0,TX ,BAY AND BEYOND BROADCASTING LLC                                             ,120.0
7347,KWUP        ,30.4663055555556,-96.0493888888889,92.5,0.01,136.0,TX ,HOPE MEDIA GROUP                                                            ,120.0
7355,KJID-LP     ,32.3579166666667,-95.3057777777778,92.5,0.01,0.0,TX ,IGLESIA DE DIOS JESUCRISTO MANANTIALES DE VIDA                              ,360.0
7360,KUUU        ,40.6596666666667,-112.202166666667,92.5,0.01,1197.0,UT ,"BROADWAY MEDIA LS, LLC                                                      ",120.0
7381,WJJQ-FM     ,45.4905277777778,-89.72625,92.5,0.01,136.0,WI ,ALBERT BROADCASTING II LLC                                                  ,120.0
7382,WMBZ        ,43.4294166666667,-88.3006388888889,92.5,0.01,164.0,WI ,"MAGNUM COMMUNICATIONS, INC.                                                 ",120.0
7400,KDYN-FM     ,35.4859444444444,-93.8917222222222,92.7,0.01,144.0,AR ,"OZARK COMMUNICATIONS, INC.                                                  ",120.0
7403,K224FN,34.2131388888889,-92.0315277777778,92.7,0.01,0.0,AR ,"BROADCAST INDUSTRY GROUP, LLC                                               ",360.0
7428,KTOM-FM     ,36.5524444444444,-121.789111111111,92.7,0.01,189.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
7437,KCXU-LP     ,37.3314444444445,-121.886444444444,92.7,0.01,-54.0,CA ,CENTER FOR CAREERS AND TRAINING                                             ,120.0
7441,K224FB,37.95936111111111,-121.258833333333,92.7,0.01,0.0,CA ,"RELEVANT RADIO, INC.                                                        ",360.0
7443,K224AO,41.424861111111106,-122.406944444444,92.7,0.01,0.0,CA ,PACIFIC CASCADE COMMUNICATIONS CORPORATION                                  ,360.0
7491,K224EL,43.1676944444444,-112.369694444444,92.7,0.01,0.0,ID ,"RIVERBEND COMMUNICATIONS, LLC                                               ",360.0
7499,W224CL,40.0936111111111,-85.7151666666667,92.7,0.01,0.0,IN ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
7517,WLSC-LP     ,38.1978611111111,-85.7691388888889,92.7,0.01,8.0,KY ,"WAVEBLAZE, INC.                                                             ",120.0
7533,WOXO-FM     ,44.2964444444444,-70.6175555555556,92.7,0.01,224.0,ME ,"BENNETT RADIO GROUP, LLC                                                    ",120.0
7536,W224AW,46.6768888888889,-89.5776388888889,92.7,0.01,0.0,MI ,"GOSPEL OPPORTUNITIES, INC.                                                  ",360.0
7544,W224DT,42.9769722222222,-82.4643611111111,92.7,0.01,0.0,MI ,"LIGGETT COMMUNICATIONS, LLC                                                 ",360.0
7552,K224DB,45.1944444444444,-95.0838888888889,92.7,0.01,0.0,MN ,UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         ,360.0
7559,K224CF,36.6895,-91.8959722222222,92.7,0.01,137.0,MO ,"CHRISTIAN BROADCASTING GROUP OF MOUNTAIN HOME, INC                          ",120.0
7579,W224CX,34.2857222222222,-77.9752777777778,92.7,0.01,0.0,NC ,"FRIENDS OF PUBLIC RADIO, INC.                                               ",360.0
7581,K224FJ,48.3911388888889,-102.934916666667,92.7,0.01,0.0,ND ,"BAKKEN BEACON MEDIA, LLC                                                    ",360.0
7594,KRSY-FM     ,32.8921944444444,-105.945527777778,92.7,0.01,-219.0,NM ,EXCITER MEDIA LLC                                                           ,120.0
7598,KQAY-FM     ,35.1397777777778,-103.743555555556,92.7,0.01,125.5,NM ,"MAJESTIC BROADCASTING, LLC                                                  ",120.0
7604,KWNA-FM     ,41.011,-117.767333333333,92.7,0.01,645.0,NV ,"ELKO BROADCASTING COMPANY, INC.                                             ",120.0
7629,KMSW        ,45.6492777777778,-121.274777777778,92.7,0.01,271.1,OR ,"BICOASTAL MEDIA LICENSES IV, LLC                                            ",120.0
7635,WICU-FM     ,42.1236666666667,-80.117,92.7,0.01,3.0,PA ,"SJL OF PENNSYLVANIA, INC.                                                   ",120.0
7653,K224EF,35.2236666666667,-101.839638888889,92.7,0.01,0.0,TX ,"CHRISTIAN MINISTRIES OF THE VALLEY, INC.                                    ",360.0
7669,K224ES,38.4564722222222,-112.658583333333,92.7,0.01,0.0,UT ,SANPETE COUNTY BROADCASTING CO.                                             ,360.0
7701,W225AB,34.7998055555556,-87.6758611111111,92.9,0.01,0.0,AL ,WILLIAM P. ROGERS                                                           ,360.0
7705,WBLX-FM     ,30.6126944444444,-87.64525,92.9,0.01,520.5,AL ,CUMULUS LICENSING LLC                                                       ,120.0
7718,K225BX,33.6678055555556,-114.210666666667,92.9,0.01,0.0,AZ ,"ADVANCE MINISTRIES, INC. D/B/A NEW LIFE CHRISTIAN SCHOOL                    ",360.0
7735,K225AU,39.2457222222222,-120.966611111111,92.9,0.01,0.0,CA ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
7741,KFSO-FM     ,36.6356944444445,-118.943194444444,92.9,0.01,260.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
7743,K225AZ,37.4886111111111,-105.859194444444,92.9,0.01,12.3,CO ,TURBO TECHNICAL SERVICES                                                    ,120.0
7773,KMSC        ,42.4744166666667,-96.35975,92.9,0.01,56.0,IA ,MORNINGSIDE UNIVERSITY                                                      ,120.0
7776,WSEI        ,38.7003333333333,-88.0814166666667,92.9,0.01,153.0,IL ,"V.L.N. BROADCASTING, INC.                                                   ",120.0
7788,W225CL,37.7750555555556,-87.1588888888889,92.9,0.01,0.0,KY ,"HANCOCK COMMUNICATIONS, INC.                                                ",360.0
7792,KSPH        ,33.0084722222222,-93.4773888888889,92.9,0.01,167.0,LA ,"HOUSTON CHRISTIAN BROADCASTERS, INC.                                        ",120.0
7840,W225DJ,40.1893888888889,-74.8465555555556,92.9,0.01,0.0,NJ ,"THE VOICE RADIO TRENTON, LLC                                                ",360.0
7842,WMMP-LP     ,39.801111111111105,-75.5241666666667,92.9,0.01,69.0,NJ ,PENTECOSTAL CHURCH OF PENNS GROVE.                                          ,120.0
7851,KLRH        ,39.5840555555556,-119.802666666667,92.9,0.01,153.0,NV ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
7852,WBUF        ,42.9536666666667,-78.8764166666667,92.9,0.01,195.0,NY ,"TOWNSQUARE MEDIA OF BUFFALO, INC.                                           ",120.0
7869,K225BN,35.5475555555556,-97.4919722222222,92.9,0.01,0.0,OK ,"TYLER MEDIA, LLC                                                            ",360.0
7881,WZML-LP     ,40.0881388888889,-75.4799444444444,92.9,0.01,0.0,PA ,THE INGE DAVIDSON FOUNDATION                                                ,360.0
7892,WMGS        ,41.1823055555556,-75.8724166666667,92.9,0.01,422.0,PA ,"RADIO LICENSE HOLDING CBC, LLC                                              ",120.0
7899,W225AZ,34.9409444444444,-82.4112222222222,92.9,0.01,0.0,SC ,TOWER ABOVE MEDIA LLC                                                       ,360.0
7903,W238AW,34.9812222222222,-81.9861111111111,92.9,0.01,0.0,SC ,TOWER ABOVE MEDIA LLC                                                       ,360.0
7930,KNIN-FM     ,33.8883333333333,-98.5691666666667,92.9,0.01,114.0,TX ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
7938,W225CN,38.8549722222222,-77.3741388888889,92.9,0.01,0.0,VA ,METRO RADIO INC.                                                            ,360.0
7968,K225CO,44.8106944444444,-107.922888888889,92.9,0.01,0.0,WY ,"LEGEND COMMUNICATIONS OF WYOMING, LLC                                       ",360.0
7992,KCBS-FM     ,34.2319444444444,-118.072555555556,93.1,0.01,1074.0,CA ,"AUDACY LICENSE, LLC                                                         ",120.0
8001,KRBH-LP     ,40.1759722222222,-122.251083333333,93.1,0.01,0.0,CA ,RED BLUFF JOINT UNION HIGH SCHOOL DISTRICT                                  ,360.0
8015,W226AG,41.4338055555556,-72.9453333333333,93.1,0.01,0.0,CT ,ST. THOMAS SEMINARY                                                         ,360.0
8038,KQMQ-FM     ,21.3958333333333,-158.099444444444,93.1,0.01,565.0,HI ,"PACIFIC RADIO GROUP, INC.                                                   ",120.0
8052,W226CL,41.8516944444445,-89.7106666666667,93.1,0.01,0.0,IL ,VIRDEN BROADCASTING CORP.                                                   ,360.0
8058,KFEX-LP     ,37.6819722222222,-95.4555277777778,93.1,0.01,0.0,KS ,"FIRE ESCAPE YOUTH MINISTRIES, INC.                                          ",360.0
8068,WHYN-FM     ,42.2411944444444,-72.6484166666667,93.1,0.01,305.0,MA ,"IHM LICENSES, LLC                                                           ",120.0
8077,WUFL        ,42.4711388888889,-83.2002777777778,93.1,0.01,204.0,MI ,INTENTIONAL LIFE MEDIA                                                      ,120.0
8085,KATO-FM     ,44.12941666666671,-94.1883055555556,93.1,0.01,149.0,MN ,"SUBARCTIC MEDIA, LLC                                                        ",120.0
8154,KHCU        ,29.5040361111111,-99.6827777777778,93.1,0.01,126.0,TX ,"HOUSTON CHRISTIAN BROADCASTERS, INC.                                        ",120.0
8156,KSTV-FM     ,32.1831944444444,-98.287,93.1,0.01,178.0,TX ,VILLECOM LLC                                                                ,120.0
8166,WSVO        ,38.2426111111111,-78.98975,93.1,0.01,125.0,VA ,"IHM LICENSES, LLC                                                           ",120.0
8173,K226AN,46.9584166666667,-123.589583333333,93.1,0.01,0.0,WA ,"JODESHA BROADCASTING, INC.                                                  ",360.0
8182,W226BM,44.40425,-89.7903333333333,93.1,0.01,0.0,WI ,"WRVM, INC.                                                                  ",360.0
8202,WLVC-LP     ,33.5153333333333,-86.8121111111111,93.3,0.01,0.0,AL ,LOVE COMMANDMENT MINISTRIES                                                 ,360.0
8214,K227AP,34.6866944444444,-112.117388888889,93.3,0.01,0.0,AZ ,JOHN C. FAICK                                                               ,360.0
8256,W227AJ,41.4195277777778,-72.7114722222222,93.3,0.01,179.0,CT ,"SACRED HEART UNIVERSITY, INC.                                               ",120.0
8257,WJBT        ,30.2810833333333,-81.5700555555556,93.3,0.01,302.0,FL ,"IHM LICENSES, LLC                                                           ",120.0
8263,WVFT        ,30.4952777777778,-84.4601666666667,93.3,0.01,153.0,FL ,"MAGIC BROADCASTING II, LLC                                                  ",120.0
8291,WHJG-LP     ,42.2564166666667,-88.9792777777778,93.3,0.01,0.0,IL ,PELLEY ROAD CHRISTIAN FELLOWSHIP                                            ,360.0
8292,W227CO,37.7956111111111,-86.8494444444444,93.3,0.01,0.0,IN ,"HANCOCK COMMUNICATIONS, INC.                                                ",360.0
8299,WXBG-LP     ,37.8111666666667,-85.4515833333333,93.3,0.01,12.0,KY ,SIGNAL SOCIETY INC                                                          ,120.0
8308,WQUE-FM     ,29.9199166666667,-90.0248055555556,93.3,0.01,300.0,LA ,"IHM LICENSES, LLC                                                           ",120.0
8311,WSNE-FM     ,41.8656666666667,-71.2889444444444,93.3,0.01,180.0,MA ,"IHM LICENSES, LLC                                                           ",120.0
8314,WRFR-LP     ,44.1103333333333,-69.1114166666667,93.3,0.01,0.0,ME ,THE OLD SCHOOL                                                              ,360.0
8322,WKQZ        ,43.846138888888895,-84.0922222222222,93.3,0.01,169.0,MI ,"RADIO LICENSE HOLDING CBC, LLC                                              ",120.0
8330,KMXV        ,39.0158333333333,-94.5068888888889,93.3,0.01,325.0,MO ,"MGTF MEDIA COMPANY, LLC                                                     ",120.0
8335,KIGL        ,36.4675555555556,-94.1738055555556,93.3,0.01,150.0,MO ,"IHM LICENSES, LLC                                                           ",120.0
